Framework_ID,Framework_Code,Framework_Name,Framework_Version,Framework_Regulator,Framework_Jurisdiction,Domain_ID,Domain_Code,Domain_Name,Domain_Description,Objective_ID,Objective_Code,Objective_Name,Objective_Description,Control_ID,Control_Code,Control_Name,Control_Statement,Control_Objective,Control_Is_Mandatory,Control_Risk_Category,Control_Evidence_Type,Control_Implementation_Guidance,Control_Testing_Guidance,SubControl_ID,SubControl_Code,SubControl_Name,SubControl_Statement,SubControl_Description
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,47,REQ-11,Requirement 11: Test Security of Systems and Networks Regularly,"Vulnerabilities are being discovered continually by malicious individuals and researchers, and being introduced by new software.",117,11.5,Network intrusions and unexpected file changes are detected and responded to,,341,11.5.2,Change-detection mechanism deployed,A change-detection mechanism is deployed to detect unauthorized modification of critical files.,Ensure proper change-detection mechanism deployed,Yes,operational,procedure,,,628,11.5.2.d,Review security events,Conduct daily review of security logs and alerts.,Conduct daily review of security logs and alerts.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,47,REQ-11,Requirement 11: Test Security of Systems and Networks Regularly,"Vulnerabilities are being discovered continually by malicious individuals and researchers, and being introduced by new software.",118,11.6,Unauthorized changes on payment pages are detected and responded to,,342,11.6.1,Payment page monitoring,A change and tamper-detection mechanism is deployed to detect unauthorized changes to payment pages.,Ensure proper payment page monitoring,Yes,operational,procedure,,,629,11.6.1.a,Define logging requirements,Document logging requirements for all systems in the cardholder data environment.,Document logging requirements for all systems in the cardholder data environment.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,47,REQ-11,Requirement 11: Test Security of Systems and Networks Regularly,"Vulnerabilities are being discovered continually by malicious individuals and researchers, and being introduced by new software.",118,11.6,Unauthorized changes on payment pages are detected and responded to,,342,11.6.1,Payment page monitoring,A change and tamper-detection mechanism is deployed to detect unauthorized changes to payment pages.,Ensure proper payment page monitoring,Yes,operational,procedure,,,630,11.6.1.b,Implement audit logging,Configure systems to generate and store audit logs for security-relevant events.,Configure systems to generate and store audit logs for security-relevant events.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,47,REQ-11,Requirement 11: Test Security of Systems and Networks Regularly,"Vulnerabilities are being discovered continually by malicious individuals and researchers, and being introduced by new software.",118,11.6,Unauthorized changes on payment pages are detected and responded to,,342,11.6.1,Payment page monitoring,A change and tamper-detection mechanism is deployed to detect unauthorized changes to payment pages.,Ensure proper payment page monitoring,Yes,operational,procedure,,,631,11.6.1.c,Protect log integrity,Implement controls to prevent unauthorized modification or deletion of logs.,Implement controls to prevent unauthorized modification or deletion of logs.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,47,REQ-11,Requirement 11: Test Security of Systems and Networks Regularly,"Vulnerabilities are being discovered continually by malicious individuals and researchers, and being introduced by new software.",118,11.6,Unauthorized changes on payment pages are detected and responded to,,342,11.6.1,Payment page monitoring,A change and tamper-detection mechanism is deployed to detect unauthorized changes to payment pages.,Ensure proper payment page monitoring,Yes,operational,procedure,,,632,11.6.1.d,Review security events,Conduct daily review of security logs and alerts.,Conduct daily review of security logs and alerts.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,48,REQ-12,Requirement 12: Support Information Security with Organizational Policies and Programs,A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them.,119,12.1,A comprehensive information security policy is known and maintained,,343,12.1.1,Information security policy established,"An overall information security policy is established, published, maintained, and disseminated.",Ensure proper information security policy established,Yes,security,policy,,,633,12.1.1.a,Develop security policies,Create comprehensive security policies addressing all PCI DSS requirements.,Create comprehensive security policies addressing all PCI DSS requirements.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,48,REQ-12,Requirement 12: Support Information Security with Organizational Policies and Programs,A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them.,119,12.1,A comprehensive information security policy is known and maintained,,343,12.1.1,Information security policy established,"An overall information security policy is established, published, maintained, and disseminated.",Ensure proper information security policy established,Yes,security,policy,,,634,12.1.1.b,Communicate policies to personnel,Ensure all relevant personnel acknowledge and understand security policies.,Ensure all relevant personnel acknowledge and understand security policies.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,48,REQ-12,Requirement 12: Support Information Security with Organizational Policies and Programs,A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them.,119,12.1,A comprehensive information security policy is known and maintained,,343,12.1.1,Information security policy established,"An overall information security policy is established, published, maintained, and disseminated.",Ensure proper information security policy established,Yes,security,policy,,,635,12.1.1.c,Review and update policies,Conduct annual review of security policies and update as needed.,Conduct annual review of security policies and update as needed.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,48,REQ-12,Requirement 12: Support Information Security with Organizational Policies and Programs,A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them.,119,12.1,A comprehensive information security policy is known and maintained,,344,12.1.2,Policy reviewed annually,The information security policy is reviewed at least annually.,Ensure proper policy reviewed annually,Yes,compliance,report,,,636,12.1.2.a,Develop security policies,Create comprehensive security policies addressing all PCI DSS requirements.,Create comprehensive security policies addressing all PCI DSS requirements.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,48,REQ-12,Requirement 12: Support Information Security with Organizational Policies and Programs,A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them.,119,12.1,A comprehensive information security policy is known and maintained,,344,12.1.2,Policy reviewed annually,The information security policy is reviewed at least annually.,Ensure proper policy reviewed annually,Yes,compliance,report,,,637,12.1.2.b,Communicate policies to personnel,Ensure all relevant personnel acknowledge and understand security policies.,Ensure all relevant personnel acknowledge and understand security policies.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,48,REQ-12,Requirement 12: Support Information Security with Organizational Policies and Programs,A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them.,119,12.1,A comprehensive information security policy is known and maintained,,344,12.1.2,Policy reviewed annually,The information security policy is reviewed at least annually.,Ensure proper policy reviewed annually,Yes,compliance,report,,,638,12.1.2.c,Review and update policies,Conduct annual review of security policies and update as needed.,Conduct annual review of security policies and update as needed.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,48,REQ-12,Requirement 12: Support Information Security with Organizational Policies and Programs,A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them.,119,12.1,A comprehensive information security policy is known and maintained,,345,12.1.3,Security roles defined,The security policy clearly defines information security roles and responsibilities.,Ensure proper security roles defined,Yes,security,policy,,,639,12.1.3.a,Develop security policies,Create comprehensive security policies addressing all PCI DSS requirements.,Create comprehensive security policies addressing all PCI DSS requirements.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,48,REQ-12,Requirement 12: Support Information Security with Organizational Policies and Programs,A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them.,119,12.1,A comprehensive information security policy is known and maintained,,345,12.1.3,Security roles defined,The security policy clearly defines information security roles and responsibilities.,Ensure proper security roles defined,Yes,security,policy,,,640,12.1.3.b,Communicate policies to personnel,Ensure all relevant personnel acknowledge and understand security policies.,Ensure all relevant personnel acknowledge and understand security policies.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,48,REQ-12,Requirement 12: Support Information Security with Organizational Policies and Programs,A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them.,119,12.1,A comprehensive information security policy is known and maintained,,345,12.1.3,Security roles defined,The security policy clearly defines information security roles and responsibilities.,Ensure proper security roles defined,Yes,security,policy,,,641,12.1.3.c,Review and update policies,Conduct annual review of security policies and update as needed.,Conduct annual review of security policies and update as needed.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,48,REQ-12,Requirement 12: Support Information Security with Organizational Policies and Programs,A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them.,119,12.1,A comprehensive information security policy is known and maintained,,346,12.1.4,CISO designated,Responsibility for information security is formally assigned to a CISO or equivalent.,Ensure proper ciso designated,Yes,security,policy,,,642,12.1.4.a,Document network security requirements,"Create and maintain documentation defining network security requirements, boundaries, and configurations.","Create and maintain documentation defining network security requirements, boundaries, and configurations."
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,48,REQ-12,Requirement 12: Support Information Security with Organizational Policies and Programs,A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them.,119,12.1,A comprehensive information security policy is known and maintained,,346,12.1.4,CISO designated,Responsibility for information security is formally assigned to a CISO or equivalent.,Ensure proper ciso designated,Yes,security,policy,,,643,12.1.4.b,Implement network segmentation controls,Deploy and configure network segmentation to isolate the cardholder data environment from other networks.,Deploy and configure network segmentation to isolate the cardholder data environment from other networks.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,48,REQ-12,Requirement 12: Support Information Security with Organizational Policies and Programs,A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them.,119,12.1,A comprehensive information security policy is known and maintained,,346,12.1.4,CISO designated,Responsibility for information security is formally assigned to a CISO or equivalent.,Ensure proper ciso designated,Yes,security,policy,,,644,12.1.4.c,Monitor network security events,Implement continuous monitoring of network security controls and events.,Implement continuous monitoring of network security controls and events.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,48,REQ-12,Requirement 12: Support Information Security with Organizational Policies and Programs,A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them.,119,12.1,A comprehensive information security policy is known and maintained,,346,12.1.4,CISO designated,Responsibility for information security is formally assigned to a CISO or equivalent.,Ensure proper ciso designated,Yes,security,policy,,,645,12.1.4.d,Review network security configurations,Perform periodic review of network security configurations against standards.,Perform periodic review of network security configurations against standards.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,48,REQ-12,Requirement 12: Support Information Security with Organizational Policies and Programs,A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them.,128,12.10,Suspected and confirmed security incidents are responded to immediately,,368,12.10.1,Incident response plan established,An incident response plan exists and is ready to be activated.,Ensure proper incident response plan established,Yes,operational,procedure,,,719,12.10.1.a,Define incident response procedures,Establish and document incident response plan with roles and responsibilities.,Establish and document incident response plan with roles and responsibilities.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,48,REQ-12,Requirement 12: Support Information Security with Organizational Policies and Programs,A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them.,128,12.10,Suspected and confirmed security incidents are responded to immediately,,368,12.10.1,Incident response plan established,An incident response plan exists and is ready to be activated.,Ensure proper incident response plan established,Yes,operational,procedure,,,720,12.10.1.b,Train incident response team,Provide training to incident response team members.,Provide training to incident response team members.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,48,REQ-12,Requirement 12: Support Information Security with Organizational Policies and Programs,A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them.,128,12.10,Suspected and confirmed security incidents are responded to immediately,,368,12.10.1,Incident response plan established,An incident response plan exists and is ready to be activated.,Ensure proper incident response plan established,Yes,operational,procedure,,,721,12.10.1.c,Test incident response capabilities,Conduct annual testing of incident response procedures.,Conduct annual testing of incident response procedures.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,48,REQ-12,Requirement 12: Support Information Security with Organizational Policies and Programs,A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them.,128,12.10,Suspected and confirmed security incidents are responded to immediately,,369,12.10.2,IR plan reviewed annually,The incident response plan is reviewed and updated at least annually.,Ensure proper ir plan reviewed annually,Yes,security,configuration,,,722,12.10.2.a,Define incident response procedures,Establish and document incident response plan with roles and responsibilities.,Establish and document incident response plan with roles and responsibilities.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,48,REQ-12,Requirement 12: Support Information Security with Organizational Policies and Programs,A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them.,128,12.10,Suspected and confirmed security incidents are responded to immediately,,369,12.10.2,IR plan reviewed annually,The incident response plan is reviewed and updated at least annually.,Ensure proper ir plan reviewed annually,Yes,security,configuration,,,723,12.10.2.b,Train incident response team,Provide training to incident response team members.,Provide training to incident response team members.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,48,REQ-12,Requirement 12: Support Information Security with Organizational Policies and Programs,A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them.,128,12.10,Suspected and confirmed security incidents are responded to immediately,,369,12.10.2,IR plan reviewed annually,The incident response plan is reviewed and updated at least annually.,Ensure proper ir plan reviewed annually,Yes,security,configuration,,,724,12.10.2.c,Test incident response capabilities,Conduct annual testing of incident response procedures.,Conduct annual testing of incident response procedures.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,48,REQ-12,Requirement 12: Support Information Security with Organizational Policies and Programs,A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them.,128,12.10,Suspected and confirmed security incidents are responded to immediately,,370,12.10.3,Personnel trained on IR,Specific personnel are designated to be available 24/7 to respond to incidents.,Ensure proper personnel trained on ir,Yes,operational,procedure,,,725,12.10.3.a,Define incident response procedures,Establish and document incident response plan with roles and responsibilities.,Establish and document incident response plan with roles and responsibilities.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,48,REQ-12,Requirement 12: Support Information Security with Organizational Policies and Programs,A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them.,128,12.10,Suspected and confirmed security incidents are responded to immediately,,370,12.10.3,Personnel trained on IR,Specific personnel are designated to be available 24/7 to respond to incidents.,Ensure proper personnel trained on ir,Yes,operational,procedure,,,726,12.10.3.b,Train incident response team,Provide training to incident response team members.,Provide training to incident response team members.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,48,REQ-12,Requirement 12: Support Information Security with Organizational Policies and Programs,A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them.,128,12.10,Suspected and confirmed security incidents are responded to immediately,,370,12.10.3,Personnel trained on IR,Specific personnel are designated to be available 24/7 to respond to incidents.,Ensure proper personnel trained on ir,Yes,operational,procedure,,,727,12.10.3.c,Test incident response capabilities,Conduct annual testing of incident response procedures.,Conduct annual testing of incident response procedures.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,48,REQ-12,Requirement 12: Support Information Security with Organizational Policies and Programs,A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them.,128,12.10,Suspected and confirmed security incidents are responded to immediately,,371,12.10.4,IR personnel trained,Personnel responsible for responding to security incidents are appropriately trained.,Ensure proper ir personnel trained,Yes,operational,procedure,,,728,12.10.4.a,Define incident response procedures,Establish and document incident response plan with roles and responsibilities.,Establish and document incident response plan with roles and responsibilities.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,48,REQ-12,Requirement 12: Support Information Security with Organizational Policies and Programs,A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them.,128,12.10,Suspected and confirmed security incidents are responded to immediately,,371,12.10.4,IR personnel trained,Personnel responsible for responding to security incidents are appropriately trained.,Ensure proper ir personnel trained,Yes,operational,procedure,,,729,12.10.4.b,Train incident response team,Provide training to incident response team members.,Provide training to incident response team members.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,48,REQ-12,Requirement 12: Support Information Security with Organizational Policies and Programs,A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them.,128,12.10,Suspected and confirmed security incidents are responded to immediately,,371,12.10.4,IR personnel trained,Personnel responsible for responding to security incidents are appropriately trained.,Ensure proper ir personnel trained,Yes,operational,procedure,,,730,12.10.4.c,Test incident response capabilities,Conduct annual testing of incident response procedures.,Conduct annual testing of incident response procedures.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,48,REQ-12,Requirement 12: Support Information Security with Organizational Policies and Programs,A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them.,128,12.10,Suspected and confirmed security incidents are responded to immediately,,372,12.10.5,Alerts from security systems included,The incident response plan includes alerts from security monitoring systems.,Ensure proper alerts from security systems included,Yes,operational,procedure,,,731,12.10.5.a,Define incident response procedures,Establish and document incident response plan with roles and responsibilities.,Establish and document incident response plan with roles and responsibilities.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,48,REQ-12,Requirement 12: Support Information Security with Organizational Policies and Programs,A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them.,128,12.10,Suspected and confirmed security incidents are responded to immediately,,372,12.10.5,Alerts from security systems included,The incident response plan includes alerts from security monitoring systems.,Ensure proper alerts from security systems included,Yes,operational,procedure,,,732,12.10.5.b,Train incident response team,Provide training to incident response team members.,Provide training to incident response team members.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,48,REQ-12,Requirement 12: Support Information Security with Organizational Policies and Programs,A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them.,128,12.10,Suspected and confirmed security incidents are responded to immediately,,372,12.10.5,Alerts from security systems included,The incident response plan includes alerts from security monitoring systems.,Ensure proper alerts from security systems included,Yes,operational,procedure,,,733,12.10.5.c,Test incident response capabilities,Conduct annual testing of incident response procedures.,Conduct annual testing of incident response procedures.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,48,REQ-12,Requirement 12: Support Information Security with Organizational Policies and Programs,A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them.,128,12.10,Suspected and confirmed security incidents are responded to immediately,,373,12.10.6,IR plan tested,The incident response plan is tested at least annually.,Ensure proper ir plan tested,Yes,operational,procedure,,,734,12.10.6.a,Define incident response procedures,Establish and document incident response plan with roles and responsibilities.,Establish and document incident response plan with roles and responsibilities.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,48,REQ-12,Requirement 12: Support Information Security with Organizational Policies and Programs,A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them.,128,12.10,Suspected and confirmed security incidents are responded to immediately,,373,12.10.6,IR plan tested,The incident response plan is tested at least annually.,Ensure proper ir plan tested,Yes,operational,procedure,,,735,12.10.6.b,Train incident response team,Provide training to incident response team members.,Provide training to incident response team members.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,48,REQ-12,Requirement 12: Support Information Security with Organizational Policies and Programs,A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them.,128,12.10,Suspected and confirmed security incidents are responded to immediately,,373,12.10.6,IR plan tested,The incident response plan is tested at least annually.,Ensure proper ir plan tested,Yes,operational,procedure,,,736,12.10.6.c,Test incident response capabilities,Conduct annual testing of incident response procedures.,Conduct annual testing of incident response procedures.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,48,REQ-12,Requirement 12: Support Information Security with Organizational Policies and Programs,A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them.,128,12.10,Suspected and confirmed security incidents are responded to immediately,,374,12.10.7,IR procedures exist for unexpected PAN,Incident response procedures exist for responding to detection of unexpected PAN.,Ensure proper ir procedures exist for unexpected pan,Yes,operational,procedure,,,737,12.10.7.a,Define incident response procedures,Establish and document incident response plan with roles and responsibilities.,Establish and document incident response plan with roles and responsibilities.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,48,REQ-12,Requirement 12: Support Information Security with Organizational Policies and Programs,A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them.,128,12.10,Suspected and confirmed security incidents are responded to immediately,,374,12.10.7,IR procedures exist for unexpected PAN,Incident response procedures exist for responding to detection of unexpected PAN.,Ensure proper ir procedures exist for unexpected pan,Yes,operational,procedure,,,738,12.10.7.b,Train incident response team,Provide training to incident response team members.,Provide training to incident response team members.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,48,REQ-12,Requirement 12: Support Information Security with Organizational Policies and Programs,A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them.,128,12.10,Suspected and confirmed security incidents are responded to immediately,,374,12.10.7,IR procedures exist for unexpected PAN,Incident response procedures exist for responding to detection of unexpected PAN.,Ensure proper ir procedures exist for unexpected pan,Yes,operational,procedure,,,739,12.10.7.c,Test incident response capabilities,Conduct annual testing of incident response procedures.,Conduct annual testing of incident response procedures.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,48,REQ-12,Requirement 12: Support Information Security with Organizational Policies and Programs,A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them.,120,12.2,Acceptable use policies for end-user technologies are defined and implemented,,347,12.2.1,Acceptable use policies documented,Acceptable use policies for end-user technologies are documented and implemented.,Ensure proper acceptable use policies documented,Yes,operational,log,,,646,12.2.1.a,Define access control policies,"Establish and document access control policies covering user provisioning, authentication, and authorization.","Establish and document access control policies covering user provisioning, authentication, and authorization."
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,48,REQ-12,Requirement 12: Support Information Security with Organizational Policies and Programs,A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them.,120,12.2,Acceptable use policies for end-user technologies are defined and implemented,,347,12.2.1,Acceptable use policies documented,Acceptable use policies for end-user technologies are documented and implemented.,Ensure proper acceptable use policies documented,Yes,operational,log,,,647,12.2.1.b,Implement user provisioning procedures,Deploy formal user registration and de-registration processes with approval workflows.,Deploy formal user registration and de-registration processes with approval workflows.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,48,REQ-12,Requirement 12: Support Information Security with Organizational Policies and Programs,A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them.,120,12.2,Acceptable use policies for end-user technologies are defined and implemented,,347,12.2.1,Acceptable use policies documented,Acceptable use policies for end-user technologies are documented and implemented.,Ensure proper acceptable use policies documented,Yes,operational,log,,,648,12.2.1.c,Enforce authentication requirements,Configure and maintain strong authentication mechanisms including password policies and MFA.,Configure and maintain strong authentication mechanisms including password policies and MFA.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,48,REQ-12,Requirement 12: Support Information Security with Organizational Policies and Programs,A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them.,120,12.2,Acceptable use policies for end-user technologies are defined and implemented,,347,12.2.1,Acceptable use policies documented,Acceptable use policies for end-user technologies are documented and implemented.,Ensure proper acceptable use policies documented,Yes,operational,log,,,649,12.2.1.d,Conduct periodic access reviews,Perform regular reviews of user access rights and permissions.,Perform regular reviews of user access rights and permissions.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,48,REQ-12,Requirement 12: Support Information Security with Organizational Policies and Programs,A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them.,121,12.3,"Risks to the CDE are formally identified, evaluated, and managed",,348,12.3.1,Risk assessment performed,A formal risk assessment is performed at least annually.,Ensure proper risk assessment performed,Yes,compliance,report,,,650,12.3.1.a,Document network security requirements,"Create and maintain documentation defining network security requirements, boundaries, and configurations.","Create and maintain documentation defining network security requirements, boundaries, and configurations."
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,48,REQ-12,Requirement 12: Support Information Security with Organizational Policies and Programs,A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them.,121,12.3,"Risks to the CDE are formally identified, evaluated, and managed",,348,12.3.1,Risk assessment performed,A formal risk assessment is performed at least annually.,Ensure proper risk assessment performed,Yes,compliance,report,,,651,12.3.1.b,Implement network segmentation controls,Deploy and configure network segmentation to isolate the cardholder data environment from other networks.,Deploy and configure network segmentation to isolate the cardholder data environment from other networks.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,48,REQ-12,Requirement 12: Support Information Security with Organizational Policies and Programs,A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them.,121,12.3,"Risks to the CDE are formally identified, evaluated, and managed",,348,12.3.1,Risk assessment performed,A formal risk assessment is performed at least annually.,Ensure proper risk assessment performed,Yes,compliance,report,,,652,12.3.1.c,Monitor network security events,Implement continuous monitoring of network security controls and events.,Implement continuous monitoring of network security controls and events.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,48,REQ-12,Requirement 12: Support Information Security with Organizational Policies and Programs,A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them.,121,12.3,"Risks to the CDE are formally identified, evaluated, and managed",,348,12.3.1,Risk assessment performed,A formal risk assessment is performed at least annually.,Ensure proper risk assessment performed,Yes,compliance,report,,,653,12.3.1.d,Review network security configurations,Perform periodic review of network security configurations against standards.,Perform periodic review of network security configurations against standards.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,48,REQ-12,Requirement 12: Support Information Security with Organizational Policies and Programs,A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them.,121,12.3,"Risks to the CDE are formally identified, evaluated, and managed",,349,12.3.2,Targeted risk analysis performed,Targeted risk analyses are performed for each PCI DSS requirement that provides flexibility.,Ensure proper targeted risk analysis performed,Yes,security,policy,,,654,12.3.2.a,Document network security requirements,"Create and maintain documentation defining network security requirements, boundaries, and configurations.","Create and maintain documentation defining network security requirements, boundaries, and configurations."
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,48,REQ-12,Requirement 12: Support Information Security with Organizational Policies and Programs,A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them.,121,12.3,"Risks to the CDE are formally identified, evaluated, and managed",,349,12.3.2,Targeted risk analysis performed,Targeted risk analyses are performed for each PCI DSS requirement that provides flexibility.,Ensure proper targeted risk analysis performed,Yes,security,policy,,,655,12.3.2.b,Implement network segmentation controls,Deploy and configure network segmentation to isolate the cardholder data environment from other networks.,Deploy and configure network segmentation to isolate the cardholder data environment from other networks.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,48,REQ-12,Requirement 12: Support Information Security with Organizational Policies and Programs,A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them.,121,12.3,"Risks to the CDE are formally identified, evaluated, and managed",,349,12.3.2,Targeted risk analysis performed,Targeted risk analyses are performed for each PCI DSS requirement that provides flexibility.,Ensure proper targeted risk analysis performed,Yes,security,policy,,,656,12.3.2.c,Monitor network security events,Implement continuous monitoring of network security controls and events.,Implement continuous monitoring of network security controls and events.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,48,REQ-12,Requirement 12: Support Information Security with Organizational Policies and Programs,A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them.,121,12.3,"Risks to the CDE are formally identified, evaluated, and managed",,349,12.3.2,Targeted risk analysis performed,Targeted risk analyses are performed for each PCI DSS requirement that provides flexibility.,Ensure proper targeted risk analysis performed,Yes,security,policy,,,657,12.3.2.d,Review network security configurations,Perform periodic review of network security configurations against standards.,Perform periodic review of network security configurations against standards.
9,PCI_DSS,PCI DSS v4.0,4.0,PCI Security Standards Council,Global,48,REQ-12,Requirement 12: Support Information Security with Organizational Policies and Programs,A strong security policy sets the security tone for the whole entity and informs personnel what is expected of them.,121,12.3,"Risks to the CDE are formally identified, evaluated, and managed",,350,12.3.3,Cryptographic suites reviewed,Cryptographic cipher suites and protocols in use are documented and reviewed.,Ensure proper cryptographic suites reviewed,Yes,compliance,report,,,658,12.3.3.a,Document encryption requirements,Define and document cryptographic requirements for protecting cardholder data.,Define and document cryptographic requirements for protecting cardholder data.
